logFC	AveExpr	t	P.Value	adj.P.Val	B
Crb3	0.45684229566415	-0.796197125275076	0.304964576251211	0.763531724195925	0.926564450707131	-5.18928767523055
Gldn	-0.485342558277367	-2.71304556758588	-0.359087899043685	0.723277720039752	0.909134973957061	-5.18929548117069
Grrp1	-0.381840498556328	-2.28193437029517	-0.356096021478197	0.725482784388505	0.910260920436089	-5.18950304355782
Cdk2ap1	-0.581716582378462	4.90782391205206	-1.52051548422011	0.143972965609333	0.438734197741398	-5.18953684206357
Slc27a6	-0.441629998346548	-1.78101021151183	-0.602789879504458	0.553396339395254	0.812537779215963	-5.18967946508996
Gm5039	0.674161899770203	-1.43736262090329	0.280419528279058	0.782024455888458	0.934941601206084	-5.1899609367098
Rinl	-0.677508898935703	1.28124647963828	-0.609255041920978	0.549187633440606	0.81049804933657	-5.19006819529491
Ipo5	-0.378413472596806	9.13237030565574	-1.80200408761824	0.086579049701222	0.3449235982493	-5.19013811604412
Zfp462	-0.536821629859336	7.28848104040096	-1.78607879468674	0.0891978850047837	0.350156205897026	-5.19020168832737
Snord1c	-0.580334136250557	-1.1666657835419	-0.521497796521864	0.607724841933983	0.845632421813722	-5.19026059169896
Ap1s3	-0.726009987808526	1.70403111056398	-1.0641548971928	0.299889015667835	0.617730783444885	-5.19049686630369
Sult5a1	-0.374505382459134	-1.5899839004188	-0.342394618870798	0.735612008162138	0.914991502176057	-5.19090463635636
Mrpl22	-0.671653717327914	4.80460659322492	-1.43622084208942	0.166337384060643	0.470308702199332	-5.19096665407083
Gm8787	0.456842295664149	-2.42242928530986	0.297027003390735	0.769496789714727	0.929883685865743	-5.19107261802521
Hint3	-0.567435193399171	3.14311655822409	-1.20268503212512	0.243088844704493	0.562526394396729	-5.19108906288758
Spag17	1.32536780441495	0.743949710821559	1.04251937481172	0.309561035170385	0.627286143218136	-5.19141303602363
Pou2f3	0.674161899770203	-1.6059652842264	0.273125031394544	0.787546504316814	0.937521515517941	-5.19146479614045
9430091E24Rik	0.584127452920375	2.20234207618706	1.21284385586416	0.239266088670443	0.55746820821801	-5.19158317537772
Slc37a1	-0.589843811367023	1.97492669482904	-0.919052835953928	0.368977168445875	0.679826111513558	-5.19163711304579
Tmc6	0.551247010743356	5.35580696912109	1.7369471789052	0.0977138768516518	0.3655436641002	-5.19169000912298
Cabp7	0.58097815526594	-1.40691544699782	0.563280578354997	0.579480332442701	0.830271992568396	-5.19186832701901
Zfhx3	0.884419170376479	6.18289634896735	1.79345187421398	0.0879770011376988	0.347863209449696	-5.19195924046481
Slc29a3	0.348442045053821	5.39982597860116	1.74674758218169	0.095961360611103	0.362302012953367	-5.19207332625691
AI118078	-0.259148693260934	-2.26750723853476	-0.333743448214838	0.742033393201186	0.918976829206006	-5.19280397250385
Sptb	-0.466991636192555	4.5784222850647	-1.58026044065914	0.129671920757596	0.417231229794375	-5.19287773223107
Zfyve26	0.464738904541075	5.71187806849306	1.6892020163302	0.106649947820659	0.38096487792945	-5.19291819545047
Calr4	0.470323064307091	-1.99609552514577	0.286254954277532	0.777615428545685	0.932590852337863	-5.1932176427404
Smarca1	0.893530002430306	2.69591341018014	1.19645624509641	0.245455472519632	0.565347674482062	-5.19356941573984
Neurl2	-0.473728054078019	0.537987185866271	-0.885072118185051	0.386594062550775	0.695490271045192	-5.19371719149618
Slc12a3	-0.808490735982072	-0.964055969213322	-0.744288407020551	0.465323970479783	0.753467806112941	-5.19374073366867
1700094J05Rik	2.2196863219269	0.493986107104451	1.09075904250437	0.288295594075375	0.607711615798549	-5.19388675347702
Zfp568	-0.458799845639694	7.46441895069345	-1.76146720228991	0.0933800591032183	0.357797426547751	-5.19442195940474
Pcdhga8	0.58594356458082	1.5045799200284	1.09563035678429	0.286208464619558	0.605671743409288	-5.19462357234398
Baiap2	0.408619204110751	5.71922730729034	1.76393280153953	0.0929535895709547	0.357190923944907	-5.19519485643118
Gstp2	0.80440444571483	0.254022186361305	0.549265022731916	0.588880610747231	0.836940186889544	-5.19525523342699
Tmem51os1	0.707603920207351	-1.05601396521484	0.72329171790258	0.477842523136146	0.763221517631475	-5.19536457937215
Fam166b	0.742290641520422	-1.24114248423982	0.791268606642042	0.438034753965548	0.73522948947685	-5.19572435917157
Npas1	-0.519916136335372	-0.628152219594182	-0.734520396308274	0.471123277741388	0.757896050420844	-5.19578747714093
Pram1	-0.585501448728163	1.31509324223987	-1.04790575330904	0.307132582430437	0.625488228861163	-5.19631921847396
Phf20l1	-0.384095370288566	6.41389462448702	-1.75124480212308	0.095166263354445	0.361173312611158	-5.19646277786369
Osr2	0.753306629647949	-0.2135128701075	0.806066544472057	0.429648131298281	0.728171728359377	-5.19662844219732
Snord85	-0.580017887700801	-0.128816869411106	-0.760585028593454	0.455744226511176	0.746973140438946	-5.19724744588443
Syndig1	-0.471268121262913	-0.348611644436434	-0.332926092509177	0.742641089658434	0.919183857296973	-5.19729750441344
Lrrc10b	0.805553601131252	-1.06798799240157	0.805993275037062	0.429689407561068	0.728171728359377	-5.19764390052667
Phtf1os	1.97657051106268	2.30622592209549	1.44542522548648	0.163765874988884	0.467295163029396	-5.19765999614199
BC055111	0.287853636672733	-1.47199680264499	0.257380321640977	0.79950438770193	0.943252461335066	-5.19777387620021
Nefh	-1.41649333584725	2.42662885105409	-0.930331950176467	0.363250184247219	0.674351855062747	-5.19781202057371
Ccdc113	-0.876796787259591	-0.678220216985774	-0.518630737327426	0.609686968986693	0.846648223400788	-5.19783172005924
Slc2a10	0.889231656327738	-1.50140562478317	0.645915410997504	0.525647901072611	0.797368312940965	-5.19792737478612
Car8	0.574322047402728	-0.855146631154346	0.264765662859058	0.793888824155774	0.94047659394403	-5.19802607671328
Snx33	0.798754780829974	4.05224160849593	1.67012797141095	0.110410036373346	0.386801694492545	-5.19834526444445
Gm9833	-2.02793108876595	5.03854510687977	-1.38004641545361	0.182745941693015	0.49062195815213	-5.19839303930461
Fry	-0.693703973985262	4.33387889377711	-1.2921708197852	0.210972200549823	0.526532322658876	-5.19849931921816
Fbxo8	0.391120295480876	4.4038074926034	1.51874537907189	0.144415800184002	0.43893608161821	-5.19875534560203
Themis2	-0.474728764574146	-1.10957178230539	-0.326670397536242	0.747297832281947	0.920747822463946	-5.19890417417907
Snord69	-0.772840311803004	1.50138867715434	-0.995829355808764	0.331183149272042	0.647156405762702	-5.19905035305491
Gnb5	0.421632967801127	3.76044928423857	1.49078519981169	0.151560780858117	0.450160262605042	-5.19931002387872
9830147E19Rik	-0.618899493890525	4.63414638688342	-1.38697013224847	0.180656172230628	0.487956637212692	-5.19933266999473
Lrrc4	-0.759032379985265	1.34847128066269	-0.968749684444842	0.344195093738074	0.656450654241866	-5.19942469417937
Oxnad1	-0.37753700514003	4.73550144370476	-1.48925813900865	0.151959212625677	0.450582693413117	-5.1996781917925
Amigo2	0.768457354268083	2.26819274701687	1.29174372194491	0.211117261121183	0.526645233889059	-5.19989830790541
Eif3e	-0.313527729805347	8.31399547881262	-1.79305659781847	0.0880420841142364	0.347863209449696	-5.19996070179289
Myl12b	0.287039441299076	6.77485409927013	1.7683047843371	0.0922015107138317	0.355509259824245	-5.20008915785276
H2-T23	0.925251145199385	0.580895395715452	1.130199165721	0.271712601172683	0.59311364658133	-5.20010273447151
Rnu12	-0.725595088814294	0.675411034884615	-0.894088177138747	0.381866713596647	0.691417773050212	-5.20011996403802
Rgs5	0.866813140930913	-1.21050617167434	0.542967863620383	0.593128676469757	0.838654936125687	-5.20019377564445
Gm13247	-0.810959368131658	1.4002606480533	-0.5082057227549	0.616846936214131	0.849815075711747	-5.20022422754236
Lamc3	0.655617781019605	-1.51314185606402	0.537052415840493	0.597132954683458	0.840350351803127	-5.20028349445456
Polr3b	-0.37152010157735	6.2984287204142	-1.68812244388479	0.10685981402761	0.381111487813453	-5.20030121385135
BC039771	-0.722678425601785	-0.944001768748823	-0.649314210239215	0.523493943979218	0.795188305691273	-5.20049349758896
Snord43	-0.694815960677765	1.30024770323905	-0.826028964115616	0.418494866846191	0.720865857361506	-5.20058845357483
Hk3	0.720200550613573	-1.88551966985944	0.594655210547628	0.558715927182682	0.81563311457588	-5.20066534192593
Cd44	1.22172003649024	6.89467655863066	1.79716985556442	0.0873668684853836	0.346837921842652	-5.20071193177003
1810022K09Rik	1.02815423671438	4.76943020406302	1.61495007293822	0.121926448246224	0.407399582613729	-5.20075824568115
Gm3264	-0.966243104225519	-1.74284913253504	-0.593797047074186	0.559278670497356	0.816027175205766	-5.20101869656986
4930506C21Rik	1.38113108617014	0.386351637905799	0.981531286992331	0.338010256733959	0.653353708182665	-5.20161114771462
4833420G17Rik	-1.03974936558639	4.05406474460591	-1.31680000648629	0.202737656566568	0.517402713340154	-5.20168869482516
1700029P11Rik	-0.457766176164867	-1.3110864758852	-0.311746537876176	0.758447022449087	0.924479456583852	-5.20170938080543
Fbxw9	0.353495118300141	5.30984604174536	1.70932629164517	0.102801731213607	0.374486950897346	-5.20183154789606
Lonp1	-0.362242740159574	7.32443006951843	-1.7495899009417	0.0954581833767156	0.361289365491787	-5.20189565749
Caps2	-0.393248065501554	-1.74009545081133	-0.303179596337814	0.764871831103335	0.927210663022262	-5.20199886458807
Pdlim3	0.905709388497354	-0.435186828198782	0.637869775703489	0.530766125429114	0.801359520060307	-5.20222429875606
Ddx19b	-0.407308880366187	6.38336576885276	-1.67175156939034	0.110085644626376	0.386367079544998	-5.20235874557659
Vsig2	0.505617562017309	-1.8595168487072	0.444488252022966	0.661443472430614	0.875704624562587	-5.202705366097
Park2	0.506108112887947	0.897022504245247	1.11113958493328	0.279636712036546	0.600244138195941	-5.20292138587154
Arhgdig	-0.731224607563127	2.88515105164036	-1.14396794832729	0.266091933915824	0.587936921064682	-5.20301426382703
Trf	-1.26844800762813	0.31702410023155	-0.354005988362255	0.727024630001424	0.910790554745129	-5.20315545656837
Gpr34	-0.840361019285694	-1.99537852043088	-0.506851683569169	0.6177798041134	0.850575742824191	-5.20322479530412
Gm11992	0.846264377828019	-1.44032189924964	0.671117523777997	0.509792978630913	0.784202921628658	-5.20350245564302
Brinp1	-0.477372209925169	-0.524075221599649	-0.301346422888934	0.766248909233263	0.927940913186235	-5.20357084856704
Rasgrp2	-0.579666844900842	0.796754076945528	-0.4933647913012	0.627107655227385	0.855972746372805	-5.20368363936843
Vpreb3	-0.470616489399073	-0.934291009036995	-0.573223545730333	0.572857795956063	0.825759859850678	-5.2039211757518
Ddx26b	-0.973044847412575	4.28195489955098	-1.33179656415078	0.197848392895259	0.509608521195468	-5.20396125695366
Gm21284	-0.471496659342505	-1.41602202774633	-0.486058425140459	0.63218796853161	0.85875996961194	-5.20404676497947
Gem	-0.704694356841033	1.18549777777448	-0.821528268276977	0.420993335934705	0.723058785593409	-5.20431521104066
Best1	0.691597018057348	-0.130394258096399	0.779880398319835	0.444557447213663	0.74014475761286	-5.20455635372164
Emilin3	-0.527746413955373	-0.587726970127479	-0.48782939197944	0.630954837727491	0.858337187069251	-5.20507396115989
Afg3l1	-0.317738807619121	5.89439605250571	-1.64322626043408	0.115904191373729	0.396398345087162	-5.20507886291337
Fbrs	0.530066153413533	4.04823944576881	1.52237568130327	0.143508799953394	0.438015186227118	-5.20518680481089
Snord16a	-0.642134362055832	1.96952981640846	-1.04822804439162	0.306987708784588	0.625369910141887	-5.2053331923026
Acp5	0.626723554187555	-0.271843065855749	0.437802312500466	0.666202815951881	0.877697533784449	-5.20547414482857
Tpgs2	-0.361842508940975	4.20852334751255	-1.28875528859417	0.212134431978832	0.527934558075623	-5.20551315793029
Trappc3	0.245156306386034	5.41524015314837	1.65928923777542	0.112596463168409	0.390571294987854	-5.20581220880436
Hace1	-0.33403303054801	4.7782385458754	-1.47795562519853	0.154934936159166	0.454716577898547	-5.20603915148003
A630001G21Rik	0.658247026553394	-0.280442124906122	1.02821447637985	0.316076553804858	0.633821935729337	-5.20607767060202
Oacyl	0.805930774970273	-1.6073825709932	0.52165341927539	0.60761842528543	0.845611144215349	-5.20647766408864
Btbd9	0.425446257193372	4.76027890028534	1.59485032236094	0.126365547114292	0.413186811947701	-5.20677599172161
Zfp956	-0.472911112312484	3.4155567119535	-1.25329015007603	0.224498062950038	0.542911434739986	-5.20679115285493
Lvrn	-0.348759010944171	-1.66721149543926	-0.271251121093444	0.788966954659098	0.938295060360974	-5.20698827354329
Slc1a6	-0.581264993665771	-0.667380441149754	-0.273279620957614	0.78742935713298	0.937521515517941	-5.2071628957135
Asb16	0.214969371495275	-2.32730652382196	0.209407819622331	0.836239864702412	0.958282942604402	-5.20725216936401
Lrrc18	-0.416096261125083	-1.94091672044015	-0.261308404063105	0.796516196091534	0.941472507784093	-5.20727958873938
Dapk2	0.237244412648386	-2.1229107086151	0.22347280364696	0.825425424768802	0.954122522488112	-5.20736805368849
Col6a4	0.357556816505674	-0.879982259431236	0.194004147926735	0.848121870057926	0.963047471907236	-5.20740833762683
Gm15910	0.616636315567909	-0.558127583167351	0.846184764435736	0.40742142512083	0.712430978350204	-5.20757558041783
Psmb7	-0.370426832284642	7.48826060936675	-1.75858740472762	0.0938803085531873	0.3589221071932	-5.20772007189974
Lincppara	-0.76437133612446	-0.330172251148963	-0.856487345457107	0.401834507759681	0.70755774711539	-5.20807061185455
4932418E24Rik	0.228843293459489	-2.98995262339683	0.218643191421199	0.829134970611471	0.955533153883818	-5.20829928617905
Dmc1	-0.420898512649838	-0.0162379099167688	-0.269263600139711	0.790474348859527	0.939093598376807	-5.20839924611131
Wdr38	2.45492327043243	3.19990692797905	1.48963610455412	0.151860516253639	0.450444813333878	-5.20847235366738
Trim30d	0.575828144962726	-2.68521487120204	0.190317617903798	0.850971199562846	0.963942757223268	-5.20869698075637
Zscan12	-0.544818957774453	4.36877052177118	-1.42253887244303	0.170220091290675	0.475342908424277	-5.20879855558127
Vwa2	-0.587690704400943	-0.065897215452629	-0.572824394845816	0.573122905236567	0.825759859850678	-5.20893037366012
4932441J04Rik	0.513763650846471	-1.78157899861837	0.817218843478031	0.423394434526995	0.72424121595228	-5.2090426465533
Rsph3a	-1.63001040154107	2.70144327866658	-1.10563847803511	0.281954969742859	0.602508878235448	-5.20971308280817
Ddias	-1.32352303764985	6.08886307521042	-1.6119752664135	0.122575064302493	0.408198732424501	-5.20979065825792
1700003F12Rik	-0.53457470255187	-0.647514592990356	-0.626585805923937	0.537990026075929	0.804778051411227	-5.20991430829292
Mak	-0.349193813973446	-1.04827778433769	-0.262978373844202	0.795246776898134	0.940988521499579	-5.2099771301558
2900005J15Rik	0.431556113623903	-1.39068978795591	0.861808764321818	0.398968252190881	0.705178056468706	-5.21007621134175
Guca1a	-0.362481616597601	-0.967959269769128	-0.256414956939514	0.80023925091057	0.943252461335066	-5.21013622911621
Tnni3	-1.43786453469725	0.60307178814304	-0.886138146763301	0.386033120750288	0.69528131943964	-5.21028350126542
Tceal3	0.53335804146722	-1.34628949516482	0.629047517058255	0.536409539980589	0.804122600466049	-5.2104281537083
Mrgpre	0.717104203939728	-0.769414266093012	0.910972810125086	0.373116775066391	0.684162687181514	-5.21043885146341
Rnf182	0.279648951008808	-1.93136148326359	0.180795534789393	0.858340446660918	0.966587909396419	-5.21045040271922
Rpl34	-0.529968889125903	3.46341712487399	-1.22985907959931	0.23296574823791	0.551095779869921	-5.21061430947768
Cnnm4	-0.402149138190368	4.93594702746748	-1.57162837609221	0.131661937418845	0.420744748241389	-5.21067557381901
F13a1	0.732413991449511	-3.29569543305056	0.173518759683799	0.863981031768007	0.968565450388581	-5.21086729707316
Lrriq3	0.710244187842779	-0.718275323234353	0.901409893957179	0.378055942237918	0.687708276072473	-5.21086967461007
Sptlc1	0.321766478338994	5.65864816100592	1.67103007617462	0.110229697450829	0.386367079544998	-5.21088094879706
Nr5a2	0.267071078842256	0.638913884158632	0.213446944920399	0.83313070374267	0.957478628311511	-5.21136096146233
Prmt1	-0.462652231648609	6.71874609664331	-1.72699444913531	0.0995217168064398	0.368702929729655	-5.2116653940234
Nr1i3	0.828603640592404	-1.44523827978515	0.737434793654122	0.469388509327947	0.757041127160482	-5.21178375799998
Eif1ad	-0.480849609398016	5.7441197431402	-1.5977471351921	0.125717539005604	0.412472679784379	-5.21180149265428
Gm4262	0.457204312454743	0.0422943229808024	0.9672278111696	0.344936654939266	0.657022271588777	-5.21199890821561
Wdr89	-0.585833203281321	3.85678615341079	-1.30370856148109	0.207082780192853	0.522416991819841	-5.21240707015943
Rapgef5	-0.608307045648439	2.74713969702282	-0.828435087393439	0.417163017288119	0.719578927379723	-5.2124438161607
Mobp	0.586714384961324	-0.928922888796622	0.41098090262049	0.685439543589944	0.889015971971888	-5.21246768506844
